,index,open,high,low,close,adjclose,volume,ticker,RSI,MACD,Signal,ma-10,ma-20,ma-30,ma-40,ma-50,ma-60,ma-70,ma-80,ma-90,ma-100,vma-10,major_trend,days_to_10,days_to_10_percent_high
43,2018-04-04,113.0500030517578,114.79000091552734,112.43000030517578,114.4800033569336,90.28075408935548,5727200,CVX,48.49885999626459,-0.4189677970882997,-0.4912871364742471,114.142000579834,114.67900009155274,113.8576665242513,113.76375007629396,114.4800033569336,114.4800033569336,114.4800033569336,114.4800033569336,114.4800033569336,114.4800033569336,6403970.0,0,17,17.0
44,2018-04-05,114.87999725341795,117.88999938964844,114.6999969482422,117.29000091552734,92.49676513671876,7204900,CVX,53.56101401984532,-0.1364477573977183,-0.4203192606589414,114.16700057983398,114.85150032043455,114.13199996948242,113.76650009155271,117.29000091552734,117.29000091552734,117.29000091552734,117.29000091552734,117.29000091552734,117.29000091552734,6441500.0,0,24,24.0
45,2018-04-06,116.37999725341795,117.01000213623048,113.38999938964844,114.76000213623048,90.5015869140625,7094500,CVX,48.78604063954932,-0.1153684522005988,-0.3593290989672729,114.27300109863282,114.92200050354003,114.2943333943685,113.75325012207033,114.76000213623048,114.76000213623048,114.76000213623048,114.76000213623048,114.76000213623048,114.76000213623048,6521230.0,0,15,15.0
46,2018-04-09,115.3000030517578,117.16999816894533,114.87999725341795,115.9800033569336,91.4637222290039,6933800,CVX,54.00844647439735,-0.0002165521501638,-0.287506589603851,114.57300109863282,114.86000061035156,114.4073336283366,113.8452501296997,115.9800033569336,115.9800033569336,115.9800033569336,115.9800033569336,115.9800033569336,115.9800033569336,6591890.0,0,15,15.0
47,2018-04-10,117.5999984741211,119.83000183105467,117.5999984741211,118.8499984741211,93.7270278930664,7612800,CVX,57.67737268697744,0.3189501202250966,-0.1662152476380615,114.9230010986328,114.96300048828124,114.54900029500324,113.97900009155272,118.8499984741211,118.8499984741211,118.8499984741211,118.8499984741211,118.8499984741211,118.8499984741211,6666300.0,0,23,23.0
48,2018-04-11,118.69000244140624,119.37999725341795,117.75,119.25,94.0424575805664,6246800,CVX,54.219166709149306,0.5972836733501907,-0.013515463440411,115.38200073242189,115.1025005340576,114.7370002746582,114.1107500076294,119.25,119.25,119.25,119.25,119.25,119.25,6737900.0,0,955,955.0
49,2018-04-12,119.70999908447266,120.66999816894533,118.6500015258789,119.2300033569336,94.02669525146484,6702000,CVX,62.0900949588256,0.8069494465984519,0.1505775185673615,116.09500122070312,115.3075008392334,114.9806671142578,114.25925006866456,114.76060028076172,119.2300033569336,119.2300033569336,119.2300033569336,119.2300033569336,119.2300033569336,6709570.0,0,954,954.0
50,2018-04-13,119.5199966430664,120.79000091552734,119.22000122070312,119.91999816894533,94.5708465576172,5508100,CVX,65.19264063696791,1.017063818658869,0.323874778585663,116.68300094604491,115.52450065612793,115.24333368937174,114.41650009155272,114.6520002746582,119.91999816894533,119.91999816894533,119.91999816894533,119.91999816894533,119.91999816894533,6597600.0,0,953,953.0
51,2018-04-16,120.5999984741211,121.70999908447266,119.7699966430664,120.6999969482422,95.18595886230467,4598000,CVX,62.58823622337296,1.232314994904712,0.5055628218494729,117.52900085449218,115.7895004272461,115.54533360799154,114.62075004577636,114.55460021972657,120.6999969482422,120.6999969482422,120.6999969482422,120.6999969482422,120.6999969482422,6434540.0,0,953,953.0
52,2018-04-17,120.94000244140624,122.0,120.55999755859376,121.45999908447266,95.78530883789062,6488300,CVX,65.94745665970646,1.4475425541709228,0.6939587683137629,118.192000579834,116.16800041198732,115.82233352661132,114.85375003814696,114.61220016479491,121.45999908447266,121.45999908447266,121.45999908447266,121.45999908447266,121.45999908447266,6411640.0,0,952,952.0
53,2018-04-18,122.45999908447266,124.88999938964844,122.4000015258789,123.81999969482422,97.64644622802734,9132500,CVX,77.74622142588792,1.7879340803001753,0.9127538307110454,119.12600021362304,116.63400039672852,116.16133346557618,115.17474994659425,114.83620010375977,123.81999969482422,123.81999969482422,123.81999969482422,123.81999969482422,123.81999969482422,6752170.0,0,952,952.0
54,2018-04-19,123.97000122070312,125.0,123.20999908447266,123.70999908447266,97.5596923828125,7159400,CVX,75.0648043923812,2.025472303304454,1.1352975252297273,119.76800003051758,116.96750030517578,116.4903335571289,115.5409999847412,114.9668000793457,123.70999908447266,123.70999908447266,123.70999908447266,123.70999908447266,123.70999908447266,6747620.0,0,951,951.0
55,2018-04-20,123.37999725341795,123.45999908447266,121.45999908447266,122.30999755859376,96.45561981201172,7561200,CVX,76.65432527083554,2.076814409823968,1.3236009021485753,120.5229995727539,117.39800033569335,116.789000193278,115.85149993896484,115.10720001220704,122.30999755859376,122.30999755859376,122.30999755859376,122.30999755859376,122.30999755859376,6794290.0,0,949,949.0
