,index,open,high,low,close,adjclose,volume,ticker,RSI,MACD,Signal,ma-10,ma-20,ma-30,ma-40,ma-50,ma-60,ma-70,ma-80,ma-90,ma-100,vma-10,major_trend,days_to_10,days_to_10_percent_high
14,2018-02-21,96.91999816894533,98.48999786376952,96.75,97.5,89.7930908203125,4431500,AXP,46.35176371144834,-0.6329257176179084,-1.063298778692657,94.71999969482422,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,4614630.0,0,130,130.0
15,2018-02-22,97.58999633789062,98.06999969482422,97.0500030517578,97.3499984741211,89.65494537353516,4270100,AXP,44.82219399171112,-0.4814898836518892,-0.9469369996845036,95.09399948120117,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,4661960.0,0,129,129.0
16,2018-02-23,97.77999877929688,98.83999633789062,97.5500030517578,98.8000030517578,90.99032592773438,2440600,AXP,54.46880682039311,-0.2416866299507631,-0.8058869257377557,96.14000015258787,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,98.8000030517578,4324530.0,0,139,139.0
17,2018-02-26,99.43000030517578,101.68000030517578,98.97000122070312,101.63999938964844,93.60582733154295,4953100,AXP,71.99633203644125,0.1755000901305692,-0.6096095225640907,97.13199996948242,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,101.63999938964844,4018080.0,0,192,192.0
18,2018-02-27,101.66000366210938,102.12000274658205,99.58000183105467,99.58000183105467,91.70867919921876,5167300,AXP,62.39669407012666,0.3360254919004291,-0.4204825196711867,97.62000045776368,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,99.58000183105467,3792890.0,0,139,139.0
19,2018-02-28,100.04000091552734,100.36000061035156,97.43000030517578,97.51000213623048,89.80230712890625,4053700,AXP,58.37628963113788,0.2928357257010816,-0.2778188705967331,97.91500091552734,96.21750030517578,97.51000213623048,97.51000213623048,97.51000213623048,97.51000213623048,97.51000213623048,97.51000213623048,97.51000213623048,97.51000213623048,3861590.0,0,125,125.0
20,2018-03-01,97.81999969482422,98.3000030517578,94.52999877929688,95.13999938964844,87.61961364746094,4369800,AXP,66.68302606122681,0.0666003823622816,-0.2089350200049302,97.80600051879884,96.00450019836424,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,3953890.0,0,120,120.0
21,2018-03-02,94.62999725341795,95.75,93.1999969482422,95.5999984741211,88.04325866699219,3584700,AXP,61.111103828374446,-0.0747134255647381,-0.1820907011168918,97.71000061035156,95.78450012207033,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,4006620.0,0,119,119.0
22,2018-03-05,95.08999633789062,97.29000091552734,94.6999969482422,96.66000366210938,89.01949310302734,2661400,AXP,56.30632444056047,-0.1000191184821233,-0.1656763845899381,97.69700088500976,95.783500289917,96.66000366210938,96.66000366210938,96.66000366210938,96.66000366210938,96.66000366210938,96.66000366210938,96.66000366210938,96.66000366210938,3944690.0,0,121,121.0
23,2018-03-06,96.98999786376952,96.98999786376952,95.13999938964844,96.06999969482422,88.47611999511719,3221100,AXP,54.72170386808554,-0.1657715405970492,-0.1656954157913603,97.58500061035156,95.98650016784669,96.06999969482422,96.06999969482422,96.06999969482422,96.06999969482422,96.06999969482422,96.06999969482422,96.06999969482422,96.06999969482422,3915330.0,0,118,118.0
24,2018-03-07,95.20999908447266,95.7300033569336,94.27999877929688,95.63999938964844,88.08010864257812,3594900,AXP,47.99998758607634,-0.2496998553096858,-0.1824963036950254,97.3990005493164,96.05950012207032,95.63999938964844,95.63999938964844,95.63999938964844,95.63999938964844,95.63999938964844,95.63999938964844,95.63999938964844,95.63999938964844,3831670.0,0,116,116.0
25,2018-03-08,96.0500030517578,96.68000030517578,95.08999633789062,96.58999633789062,88.95500946044922,3760500,AXP,50.09758867613962,-0.2368268426998838,-0.1933624114959971,97.32300033569337,96.20849990844728,96.58999633789062,96.58999633789062,96.58999633789062,96.58999633789062,96.58999633789062,96.58999633789062,96.58999633789062,96.58999633789062,3780710.0,0,116,116.0
26,2018-03-09,97.58000183105467,99.11000061035156,97.05999755859376,99.0500030517578,91.22057342529295,3044300,AXP,56.42045560454452,-0.0278024158429559,-0.1602504123653889,97.34800033569336,96.74400024414062,99.0500030517578,99.0500030517578,99.0500030517578,99.0500030517578,99.0500030517578,99.0500030517578,99.0500030517578,99.0500030517578,3841080.0,0,130,130.0
27,2018-03-12,99.08999633789062,99.6999969482422,97.4800033569336,97.66999816894533,89.94963836669922,4020900,AXP,51.29169883218633,0.026194137804552,-0.1229615023314007,96.95100021362305,97.04150009155272,97.66999816894533,97.66999816894533,97.66999816894533,97.66999816894533,97.66999816894533,97.66999816894533,97.66999816894533,97.66999816894533,3747860.0,0,126,126.0
28,2018-03-13,98.12000274658205,98.2300033569336,95.08000183105467,95.37000274658205,87.83146667480469,4858700,AXP,44.82256756200409,-0.1152747970225789,-0.1214241612696363,96.53000030517578,97.07500038146972,95.37000274658205,95.37000274658205,95.37000274658205,95.37000274658205,95.37000274658205,95.37000274658205,95.37000274658205,95.37000274658205,3717000.0,0,112,112.0
29,2018-03-14,95.95999908447266,96.16999816894533,94.08999633789062,94.52999877929688,87.05783081054688,3013800,AXP,43.367833049175104,-0.2918074721603574,-0.1555008234477806,96.23199996948242,97.07350044250488,96.22233352661132,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,3613010.0,0,94,94.0
30,2018-03-15,95.05999755859376,95.41000366210938,93.95999908447266,94.38999938964844,86.92889404296875,3213000,AXP,38.94736600573332,-0.4379591493238877,-0.211992488623002,96.15699996948244,96.98150024414062,96.05533345540364,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,3497330.0,0,93,93.0
31,2018-03-16,94.5500030517578,96.38999938964844,94.2699966430664,95.61000061035156,88.05247497558594,5124900,AXP,33.551573493518546,-0.4501524269392405,-0.2596244762862497,96.15800018310549,96.93400039672852,95.90900014241537,95.61000061035156,95.61000061035156,95.61000061035156,95.61000061035156,95.61000061035156,95.61000061035156,95.61000061035156,3651350.0,0,109,109.0
32,2018-03-19,95.44000244140624,95.4800033569336,93.8000030517578,94.83999633789062,87.34335327148438,2610400,AXP,36.09155260648229,-0.5160004647323291,-0.3108996739754656,95.9759994506836,96.83650016784668,95.8476666768392,94.83999633789062,94.83999633789062,94.83999633789062,94.83999633789062,94.83999633789062,94.83999633789062,94.83999633789062,3646250.0,0,108,108.0
33,2018-03-20,95.3499984741211,95.6500015258789,94.72000122070312,94.9499969482422,87.44465637207031,2501600,AXP,41.51193305166681,-0.5529354830922273,-0.3593068357988179,95.8639991760254,96.72449989318848,95.94566650390624,94.9499969482422,94.9499969482422,94.9499969482422,94.9499969482422,94.9499969482422,94.9499969482422,94.9499969482422,3574300.0,0,107,107.0
34,2018-03-21,94.62000274658205,96.2699966430664,94.4000015258789,94.73999786376952,87.25125122070312,2124000,AXP,48.45200900172606,-0.5923239801914661,-0.4059102646773476,95.7739990234375,96.58649978637696,95.9643330891927,94.73999786376952,94.73999786376952,94.73999786376952,94.73999786376952,94.73999786376952,94.73999786376952,94.73999786376952,3427210.0,0,89,89.0
35,2018-03-22,93.73999786376952,93.95999908447266,91.12000274658205,91.41000366210938,84.18447875976562,4113900,AXP,36.73213894857484,-0.882074346083229,-0.5011430809585239,95.25599975585938,96.28950004577636,95.89099985758465,91.41000366210938,91.41000366210938,91.41000366210938,91.41000366210938,91.41000366210938,91.41000366210938,91.41000366210938,3462550.0,0,19,19.0
36,2018-03-23,91.81999969482422,92.36000061035156,90.41000366210938,90.4499969482422,83.30035400390625,5100400,AXP,30.210325977548507,-1.175616343872946,-0.6360377335414084,94.39599914550782,95.8719997406006,95.96133321126302,90.4499969482422,90.4499969482422,90.4499969482422,90.4499969482422,90.4499969482422,90.4499969482422,90.4499969482422,3668160.0,0,18,18.0
37,2018-03-26,91.37000274658205,92.98999786376952,90.8000030517578,92.62000274658205,85.298828125,2769800,AXP,40.01160090757443,-1.219096177671119,-0.7526494223673506,93.89099960327148,95.42099990844729,95.99133326212564,92.62000274658205,92.62000274658205,92.62000274658205,92.62000274658205,92.62000274658205,92.62000274658205,92.62000274658205,3543050.0,0,17,17.0
38,2018-03-27,92.80999755859376,93.73999786376952,90.87000274658205,91.41999816894533,84.19368743896484,4357300,AXP,38.30378145112245,-1.3349956014820776,-0.8691186581902961,93.4959991455078,95.0129997253418,95.88199996948242,91.41999816894533,91.41999816894533,91.41999816894533,91.41999816894533,91.41999816894533,91.41999816894533,91.41999816894533,3492910.0,0,16,16.0
39,2018-03-28,91.76000213623048,93.54000091552734,91.5999984741211,92.20999908447266,84.92122650146484,5509700,AXP,37.75170455684936,-1.347566352215182,-0.9648081969952732,93.2639991760254,94.74799957275393,95.80366668701171,95.48274993896484,92.20999908447266,92.20999908447266,92.20999908447266,92.20999908447266,92.20999908447266,92.20999908447266,3742500.0,0,15,15.0
40,2018-03-29,92.38999938964844,94.37000274658205,92.29000091552734,93.27999877929688,85.90664672851562,4940600,AXP,32.50455727359372,-1.25670224847633,-1.0231870072914846,93.15299911499024,94.65499954223633,95.7053332010905,95.32974987030028,93.27999877929688,93.27999877929688,93.27999877929688,93.27999877929688,93.27999877929688,93.27999877929688,3915260.0,0,14,14.0
41,2018-04-02,93.13999938964844,93.5500030517578,89.95999908447266,91.0,83.80687713623047,4998400,AXP,30.82233309232832,-1.3530712749670073,-1.0891638608265892,92.69199905395509,94.42499961853028,95.51999994913736,95.1047498703003,91.0,91.0,91.0,91.0,91.0,91.0,3902610.0,0,13,13.0
42,2018-04-03,91.5500030517578,92.93000030517578,91.18000030517578,92.73999786376952,85.4093246459961,2864500,AXP,42.1865650261294,-1.2743512094385636,-1.1262013305489842,92.48199920654297,94.22899932861328,95.3849998474121,95.00624980926514,92.73999786376952,92.73999786376952,92.73999786376952,92.73999786376952,92.73999786376952,92.73999786376952,3928020.0,0,12,12.0
43,2018-04-04,91.20999908447266,93.91999816894533,91.08000183105467,93.58000183105467,86.18293762207031,4619200,AXP,47.17767087469129,-1.1311445600309895,-1.1271899764453854,92.34499969482422,94.1044994354248,95.26466649373371,95.04549980163574,93.58000183105467,93.58000183105467,93.58000183105467,93.58000183105467,93.58000183105467,93.58000183105467,4139780.0,0,11,11.0
44,2018-04-05,94.1999969482422,95.0500030517578,93.8000030517578,94.1999969482422,87.07962036132812,2482300,AXP,49.451177640910096,-0.9565967819442136,-1.093071337545151,92.29099960327147,94.03249931335448,95.15466639200848,95.0459997177124,94.1999969482422,94.1999969482422,94.1999969482422,94.1999969482422,94.1999969482422,94.1999969482422,4175610.0,0,79,79.0
45,2018-04-06,93.23999786376952,93.80999755859376,90.80999755859376,91.91000366210938,84.96271514892578,2968900,AXP,39.93472261886577,-0.9916189640242123,-1.0727808628409634,92.34099960327148,93.79849967956542,94.97333323160808,95.00349979400634,91.91000366210938,91.91000366210938,91.91000366210938,91.91000366210938,91.91000366210938,91.91000366210938,4061110.0,0,9,9.0
46,2018-04-09,92.6999969482422,94.23999786376952,91.95999908447266,92.13999938964844,85.17534637451172,3109700,AXP,42.43274242577162,-0.9894102570293626,-1.0561067416786434,92.5099998474121,93.45299949645997,94.75133310953775,95.09849987030027,92.13999938964844,92.13999938964844,92.13999938964844,92.13999938964844,92.13999938964844,92.13999938964844,3862040.0,0,8,8.0
47,2018-04-10,93.41000366210938,93.69000244140624,92.52999877929688,93.0,85.97029876708984,4584000,AXP,44.75525193012639,-0.9078004207286624,-1.0264454774886471,92.54799957275392,93.2194995880127,94.4633331298828,95.13049983978271,93.0,93.0,93.0,93.0,93.0,93.0,4043460.0,0,7,7.0
48,2018-04-11,91.94000244140624,92.80999755859376,91.36000061035156,91.5999984741211,84.6761474609375,4064900,AXP,42.06269063844691,-0.9451968197571574,-1.0101957459423494,92.56599960327148,93.03099937438964,94.19733301798504,95.0529998779297,91.5999984741211,91.5999984741211,91.5999984741211,91.5999984741211,91.5999984741211,91.5999984741211,4014220.0,0,6,6.0
49,2018-04-12,92.5199966430664,93.94000244140624,92.05999755859376,93.3499984741211,86.29386901855469,3137300,AXP,55.3296547364485,-0.824123379454619,-0.9729812726448032,92.67999954223632,92.97199935913086,94.05866622924805,95.02274990081789,94.92219985961914,93.3499984741211,93.3499984741211,93.3499984741211,93.3499984741211,93.3499984741211,3776980.0,0,5,5.0
50,2018-04-13,94.12999725341795,94.3000030517578,92.54000091552734,93.02999877929688,85.99807739257812,2510300,AXP,57.34624769293334,-0.7454005927140486,-0.9274651366586524,92.65499954223633,92.90399932861328,93.98833287556968,94.94274978637696,94.7947998046875,93.02999877929688,93.02999877929688,93.02999877929688,93.02999877929688,93.02999877929688,3533950.0,0,4,4.0
51,2018-04-16,93.77999877929688,94.1999969482422,93.11000061035156,93.5999984741211,86.52497100830078,2811500,AXP,53.07016369744749,-0.6297585409203492,-0.8679238175109918,92.91499938964844,92.80349922180176,93.921666208903,94.86874980926514,94.66679977416992,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,3315260.0,0,3,3.0
52,2018-04-17,93.95999908447266,94.5999984741211,93.58999633789062,93.86000061035156,86.76531982421875,2651700,AXP,58.12251739726723,-0.5112381471271732,-0.7965866834342281,93.02699966430664,92.7544994354248,93.8283327738444,94.79549980163574,94.61039978027344,93.86000061035156,93.86000061035156,93.86000061035156,93.86000061035156,93.86000061035156,3293980.0,0,71,71.0
53,2018-04-18,94.04000091552734,95.23999786376952,94.0,95.1500015258789,87.95781707763672,4981400,AXP,59.471664054711454,-0.3096481570519671,-0.699198978157776,93.18399963378906,92.76449966430664,93.79766616821288,94.74449977874755,94.6731997680664,95.1500015258789,95.1500015258789,95.1500015258789,95.1500015258789,95.1500015258789,3330200.0,0,87,87.0
54,2018-04-19,99.36000061035156,102.95999908447266,99.0500030517578,102.37000274658205,94.63207244873048,11716900,AXP,70.97371466474482,0.4277759856220342,-0.473803985401814,94.00100021362304,93.14599990844728,94.021999613444,94.8662498474121,94.83699981689452,102.37000274658205,102.37000274658205,102.37000274658205,102.37000274658205,102.37000274658205,4253660.0,0,155,155.0
55,2018-04-20,102.1999969482422,102.66999816894533,100.37000274658205,100.79000091552734,93.1714859008789,5614700,AXP,73.34288008458189,0.8746149714434921,-0.2041201940327528,94.88899993896484,93.61499977111816,94.1619997660319,94.95224990844729,94.98059982299804,100.79000091552734,100.79000091552734,100.79000091552734,100.79000091552734,100.79000091552734,4518240.0,0,106,106.0
56,2018-04-23,100.77999877929688,101.16000366210938,99.91000366210938,100.61000061035156,93.0050811767578,3183300,AXP,70.2730663450869,1.200376375062305,0.0767791197862587,95.73600006103516,94.12299995422364,94.2139996846517,94.99749984741212,95.22599990844726,100.61000061035156,100.61000061035156,100.61000061035156,100.61000061035156,100.61000061035156,4525600.0,0,105,105.0
57,2018-04-24,101.19000244140624,101.70999908447266,99.58000183105467,100.44000244140624,92.84795379638672,5048900,AXP,68.30310615041884,1.4283619356448156,0.3470956829579701,96.48000030517578,94.51399993896484,94.30633316040038,94.96749992370606,95.40039993286132,100.44000244140624,100.44000244140624,100.44000244140624,100.44000244140624,100.44000244140624,4572090.0,0,104,104.0
58,2018-04-25,100.0,100.3000030517578,97.9000015258789,98.77999877929688,91.31344604492188,5129200,AXP,61.57735620248985,1.458283527891396,0.5693332519446553,97.19800033569337,94.88199996948242,94.4199996948242,94.9474998474121,95.48199996948242,98.77999877929688,98.77999877929688,98.77999877929688,98.77999877929688,98.77999877929688,4678520.0,0,97,97.0
59,2018-04-26,98.8499984741211,100.51000213623048,98.55999755859376,100.2300033569336,92.65381622314452,3021100,AXP,71.96408466448204,1.580777635954263,0.7716221287465769,97.8860008239746,95.28300018310549,94.60999984741213,95.01549987792968,95.5954000854492,95.41616668701172,100.2300033569336,100.2300033569336,100.2300033569336,100.2300033569336,4666900.0,0,101,101.0
60,2018-04-27,99.98999786376952,100.29000091552734,98.93000030517578,99.61000061035156,92.08068084716795,2017000,AXP,69.32228302226376,1.6092753347268456,0.9391527699426306,98.54400100708008,95.5995002746582,94.78399988810222,95.12724990844728,95.66300003051758,95.41966667175294,99.61000061035156,99.61000061035156,99.61000061035156,99.61000061035156,4617570.0,0,97,97.0
61,2018-04-30,100.0,100.37000274658205,98.7300033569336,98.75,91.28570556640624,2567000,AXP,64.87324085973293,1.5446592342530892,1.0602540628047223,99.05900115966796,95.9870002746582,94.88866653442383,95.20599994659425,95.7068000793457,95.3988333384196,98.75,98.75,98.75,98.75,4593120.0,0,94,94.0
62,2018-05-01,98.81999969482422,98.81999969482422,97.29000091552734,98.58000183105467,91.1285400390625,2915200,AXP,69.28176259955615,1.4628700225785425,1.1407772547594863,99.53100128173828,96.27900047302246,95.01333338419596,95.25399990081787,95.74260009765624,95.43050003051758,98.58000183105467,98.58000183105467,98.58000183105467,98.58000183105467,4619470.0,0,92,92.0
63,2018-05-02,98.05999755859376,99.37000274658205,97.5500030517578,97.62999725341795,90.25035858154295,3542000,AXP,62.36992557599663,1.3063354314826796,1.173888890104125,99.77900085449218,96.48150024414062,95.10266672770182,95.29299983978272,95.75139999389648,95.52416661580403,97.62999725341795,97.62999725341795,97.62999725341795,97.62999725341795,4475530.0,0,82,82.0
64,2018-05-03,97.16999816894533,97.31999969482422,95.51000213623048,97.13999938964844,89.7973861694336,3572300,AXP,61.76301297476232,1.1297192079418323,1.1650549536716666,99.25600051879884,96.62850036621094,95.18266677856444,95.33049983978272,95.74419998168943,95.57349993387858,97.13999938964844,97.13999938964844,97.13999938964844,97.13999938964844,3661070.0,0,80,80.0
65,2018-05-04,96.3499984741211,98.9499969482422,96.04000091552734,98.3499984741211,90.9159164428711,2363200,AXP,63.1142899993091,1.0749945243513397,1.1470428678076012,99.0120002746582,96.95050010681152,95.41399993896484,95.37449989318849,95.76419998168946,95.65249989827474,98.3499984741211,98.3499984741211,98.3499984741211,98.3499984741211,3335920.0,0,89,89.0
66,2018-05-07,98.52999877929688,98.98999786376952,98.29000091552734,98.58000183105467,91.1285400390625,2152100,AXP,63.05308838273868,1.0382162562868018,1.1252775455034414,98.80900039672852,97.27250022888184,95.68500010172528,95.3627498626709,95.7597999572754,95.82316665649414,98.58000183105467,98.58000183105467,98.58000183105467,98.58000183105467,3232800.0,0,88,88.0
67,2018-05-08,98.77999877929688,100.37000274658205,98.38999938964844,99.73999786376952,92.20086669921876,3199100,AXP,62.78549642460038,1.0901051456689004,1.1182430655365332,98.73899993896484,97.60950012207032,95.92233327229818,95.4144998550415,95.7217999267578,95.95683326721192,99.73999786376952,99.73999786376952,99.73999786376952,99.73999786376952,3047820.0,0,90,90.0
68,2018-05-09,100.22000122070312,100.97000122070312,99.48999786376952,100.5,92.90341186523438,2694300,AXP,41.86248646265419,1.178962934306682,1.130387039290563,98.91100006103515,98.05450019836424,96.225,95.54274978637696,95.74019989013672,96.0534999847412,100.5,100.5,100.5,100.5,2804330.0,0,93,93.0
69,2018-05-10,100.70999908447266,101.87000274658205,100.22000122070312,101.37999725341795,93.71690368652344,2847600,AXP,52.733993839922846,1.3053445959416337,1.1653785506207772,99.0259994506836,98.4560001373291,96.53066660563152,95.71399974822998,95.81759979248046,96.16716664632162,95.931857081822,101.37999725341795,101.37999725341795,101.37999725341795,2786980.0,0,92,92.0
70,2018-05-11,101.48999786376952,102.68000030517578,101.2699966430664,101.41999816894533,93.75385284423828,2522100,AXP,53.80280217032805,1.3926768016413718,1.210838200824896,99.20699920654296,98.87550010681151,96.8019999186198,95.8897497177124,95.9431997680664,96.25366655985516,95.96071417672292,101.41999816894533,101.41999816894533,101.41999816894533,2837490.0,0,91,91.0
71,2018-05-14,101.69000244140624,102.1500015258789,101.11000061035156,101.29000091552734,93.63371276855467,2234800,AXP,54.00564474086325,1.4348583579523506,1.255642232250387,99.4609992980957,99.26000022888184,97.14499994913736,96.0317497253418,96.05699981689452,96.33249994913736,95.97914276123046,101.29000091552734,101.29000091552734,101.29000091552734,2804270.0,0,90,90.0
72,2018-05-15,100.81999969482422,101.2300033569336,99.97000122070312,100.73999786376952,93.12528228759766,3442300,AXP,60.31577637057947,1.4076800363127262,1.286049793062855,99.67699890136718,99.60400009155272,97.41166661580404,96.17924976348876,96.13859970092771,96.39833323160808,96.03714272635324,100.73999786376952,100.73999786376952,100.73999786376952,2856980.0,0,89,89.0
73,2018-05-16,100.27999877929688,101.23999786376952,100.2300033569336,100.58999633789062,92.98661041259766,2135200,AXP,52.195077926778325,1.3583786080484683,1.3005155560599777,99.97299880981446,99.87599983215333,97.64533309936525,96.32024974822998,96.22899963378906,96.45499979654949,96.15971407209123,100.58999633789062,100.58999633789062,100.58999633789062,2716300.0,0,88,88.0
74,2018-05-17,100.6500015258789,101.63999938964844,100.3000030517578,101.22000122070312,93.56900024414062,2876100,AXP,59.80511141137179,1.3545288345837605,1.3113182117647342,100.38099899291991,99.81849975585938,97.8793332417806,96.48224983215331,96.34059967041016,96.51699981689453,96.26028551374164,101.22000122070312,101.22000122070312,101.22000122070312,2646680.0,0,87,87.0
75,2018-05-18,100.93000030517578,101.33000183105467,100.45999908447266,100.98999786376952,93.35636901855467,2927600,AXP,64.77569306118505,1.3177285581299998,1.3126002810377877,100.64499893188476,99.82849960327148,98.18199971516928,96.72174968719484,96.42859970092772,96.57766647338867,96.36571404593332,100.98999786376952,100.98999786376952,100.98999786376952,2703120.0,0,86,86.0
76,2018-05-21,101.56999969482422,102.37999725341795,101.3499984741211,102.04000091552734,94.32701110839844,2084000,AXP,70.44913249602524,1.357640510243712,1.321608326878973,100.99099884033204,99.89999961853027,98.5119997660319,97.01149978637696,96.48839965820312,96.63166643778484,96.5614283970424,102.04000091552734,102.04000091552734,102.04000091552734,2696310.0,0,133,133.0
77,2018-05-22,102.31999969482422,103.23999786376952,102.08000183105467,102.6999969482422,94.93712615966795,2910700,AXP,81.0281278861176,1.4260881276405968,1.3425042870312975,101.2869987487793,100.01299934387208,98.83533299763998,97.26349964141846,96.58899963378906,96.6493330637614,96.7182854788644,102.6999969482422,102.6999969482422,102.6999969482422,2667470.0,0,132,132.0
78,2018-05-23,101.81999969482422,102.25,100.91000366210938,101.93000030517578,94.2253189086914,2553900,AXP,78.34318532917885,1.4020392281184542,1.354411275248729,101.42999877929688,100.170499420166,99.17966639200846,97.52624969482422,96.72019958496094,96.68849970499674,96.82157124110633,101.93000030517578,101.93000030517578,101.93000030517578,2653430.0,0,131,131.0
