,index,open,high,low,close,adjclose,volume,ticker,RSI,MACD,Signal,ma-10,ma-20,ma-30,ma-40,ma-50,ma-60,ma-70,ma-80,ma-90,ma-100,vma-10,major_trend,days_to_10
32,2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.66532516479492,133787200,AAPL,42.47443613828492,0.6179607120352202,0.7202766161136536,44.51800003051758,44.18937530517578,43.04675013224284,43.82500076293945,43.82500076293945,43.82500076293945,43.82500076293945,43.82500076293945,43.82500076293945,43.82500076293945,120126240.0,0,77
33,2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.65106201171875,78597600,AAPL,42.913408591032,0.5315929955389294,0.6825398919987087,44.48225021362305,44.231750297546384,43.20300013224284,43.810001373291016,43.810001373291016,43.810001373291016,43.810001373291016,43.810001373291016,43.810001373291016,43.810001373291016,118470600.0,0,76
34,2018-03-21,43.7599983215332,43.772499084472656,42.81499862670898,42.817501068115234,40.70747375488281,148219600,AAPL,41.19037305111659,0.3786941278364892,0.6217707391662648,44.38825035095215,44.23425025939942,43.27166684468588,42.817501068115234,42.817501068115234,42.817501068115234,42.817501068115234,42.817501068115234,42.817501068115234,42.817501068115234,120611160.0,0,50
35,2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.13228988647461,165963200,AAPL,33.55673810846835,0.2063238933289781,0.5386813699988074,44.18600044250488,44.18862533569336,43.34925028483073,42.212501525878906,42.212501525878906,42.212501525878906,42.212501525878906,42.212501525878906,42.212501525878906,42.212501525878906,127697840.0,0,46
36,2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.20295333862305,164115200,AAPL,26.869142774295824,-0.0090525616500727,0.4291345836690314,43.810000610351565,44.05662536621094,43.43083368937175,41.23500061035156,41.23500061035156,41.23500061035156,41.23500061035156,41.23500061035156,41.23500061035156,41.23500061035156,131235280.0,0,42
37,2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.063995361328125,150164800,AAPL,44.15468284025834,-0.0215377526906834,0.3390001163970884,43.58625068664551,43.97912540435791,43.56716702779134,43.192501068115234,43.192501068115234,43.192501068115234,43.192501068115234,43.192501068115234,43.192501068115234,43.192501068115234,133368920.0,0,45
38,2018-03-27,43.41999816894531,43.78749847412109,41.72999954223633,42.084999084472656,40.01106643676758,163690400,AAPL,40.74688302774948,-0.119421889634836,0.2473157151907035,43.29550056457519,43.85350036621094,43.61408360799154,42.084999084472656,42.084999084472656,42.084999084472656,42.084999084472656,42.084999084472656,42.084999084472656,42.084999084472656,137060560.0,0,41
39,2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.56900024414063,166674000,AAPL,35.51245240080834,-0.2318448365680652,0.1514836048389498,42.996500396728514,43.708000373840335,43.6319169362386,42.8075626373291,41.619998931884766,41.619998931884766,41.619998931884766,41.619998931884766,41.619998931884766,41.619998931884766,141980600.0,0,37
40,2018-03-29,41.95249938964844,42.9375,41.72499847412109,41.94499969482422,39.877967834472656,153594000,AAPL,32.246803359242776,-0.2913573998104084,0.0629154039090781,42.72475051879883,43.617750358581546,43.63533363342285,42.80975017547608,41.94499969482422,41.94499969482422,41.94499969482422,41.94499969482422,41.94499969482422,41.94499969482422,148242480.0,0,39
41,2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.61652374267578,150347200,AAPL,27.698683273345,-0.3566011833346607,-0.0209879135396696,42.44125022888184,43.49862518310547,43.582750193278,42.8028751373291,41.66999816894531,41.66999816894531,41.66999816894531,41.66999816894531,41.66999816894531,41.66999816894531,147515320.0,0,32
42,2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.02295303344727,121112000,AAPL,32.80878993028891,-0.3695515786017864,-0.0907006465520929,42.2685001373291,43.39325008392334,43.54908358256022,42.8521876335144,42.09749984741211,42.09749984741211,42.09749984741211,42.09749984741211,42.09749984741211,42.09749984741211,146247800.0,0,34
43,2018-04-04,41.220001220703125,43.00249862670898,41.192501068115234,42.90250015258789,40.78828811645508,138422000,AAPL,40.34492532168771,-0.3112699371178209,-0.1348145046652386,42.17775001525879,43.33000011444092,43.54708353678385,42.946687602996825,42.90250015258789,42.90250015258789,42.90250015258789,42.90250015258789,42.90250015258789,42.90250015258789,152230240.0,0,36
44,2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.07112503051758,107732800,AAPL,41.953249784341175,-0.2383282042220855,-0.1555172445766079,42.21599998474121,43.30212516784668,43.56150016784668,43.00775012969971,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,148181560.0,0,35
45,2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.02058029174805,140021200,AAPL,37.99203760942776,-0.2666122435935989,-0.1777362443800061,42.204249954223634,43.19512519836426,43.52716687520345,43.06300020217896,42.095001220703125,42.095001220703125,42.095001220703125,42.095001220703125,42.095001220703125,42.095001220703125,145587360.0,0,31
46,2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.41749954223633,116070800,AAPL,43.284732165302266,-0.252428980545659,-0.1926747916131367,42.331999969482425,43.071000289917,43.4817502339681,43.15612525939942,42.51250076293945,42.51250076293945,42.51250076293945,42.51250076293945,42.51250076293945,42.51250076293945,140782920.0,0,28
47,2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.17808532714844,113634400,AAPL,47.64385003976388,-0.1746224509215608,-0.1890643234748216,42.3439998626709,42.965125274658206,43.43408355712891,43.26137523651123,43.3125,43.3125,43.3125,43.3125,43.3125,43.3125,137129880.0,0,55
48,2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.98555374145508,89726400,AAPL,51.49730930723107,-0.1278267171889098,-0.1768168022176392,42.44650001525879,42.87100028991699,43.38450024922689,43.32218770980835,43.11000061035156,43.11000061035156,43.11000061035156,43.11000061035156,43.11000061035156,43.11000061035156,129733480.0,0,29
49,2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.389625549316406,91557200,AAPL,56.89698870850238,-0.0558036052717341,-0.1526141628284582,42.638000106811525,42.81725025177002,43.35133361816406,43.38343772888184,42.77365013122559,43.53499984741211,43.53499984741211,43.53499984741211,43.53499984741211,43.53499984741211,122221800.0,0,53
50,2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.52985000610352,100497200,AAPL,63.973721614111774,0.0130270060204225,-0.119485929058682,42.81175003051758,42.7682502746582,43.34908358256022,43.429437732696535,42.810150146484375,43.682498931884766,43.682498931884766,43.682498931884766,43.682498931884766,43.682498931884766,116912120.0,0,52
51,2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.78892135620117,86313600,AAPL,55.3905982421933,0.0885437902312986,-0.0778799852006859,43.04025039672852,42.740750312805176,43.34583358764648,43.44712524414062,42.85035018920898,43.95500183105469,43.95500183105469,43.95500183105469,43.95500183105469,43.95500183105469,110508760.0,0,49
52,2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.36409759521485,106421600,AAPL,68.83562379556949,0.1949623876093156,-0.0233115106386856,43.28650054931641,42.77750034332276,43.35766690572103,43.48343782424927,42.93905021667481,44.560001373291016,44.560001373291016,44.560001373291016,44.560001373291016,44.560001373291016,109039720.0,0,106
53,2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.26902389526367,83018000,AAPL,72.88475075387079,0.2681395974144465,0.0349787109719408,43.442250442504886,42.81000022888183,43.36741689046224,43.52087526321411,43.04580017089844,44.459999084472656,44.459999084472656,44.459999084472656,44.459999084472656,44.459999084472656,103499320.0,0,99
54,2018-04-19,43.43999862670898,43.84749984741211,43.165000915527344,43.20000076293945,41.07112503051758,139235200,AAPL,58.78851894177995,0.2219037606732001,0.0723637209121926,43.442250442504886,42.82912521362304,43.348833592732746,43.53168773651123,43.09465019226074,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,43.20000076293945,106649560.0,0,21
55,2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.38834381103516,261964400,AAPL,48.61031960396075,0.0419536667589071,0.0662817100815355,43.37575035095215,42.79000015258789,43.25533358256022,43.48931274414063,43.1255502319336,41.43000030517578,41.43000030517578,41.43000030517578,41.43000030517578,41.43000030517578,118843880.0,0,14
56,2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.27427291870117,146062000,AAPL,45.27169899826111,-0.1090835428884986,0.0312086594875287,43.255500411987306,42.79375019073486,43.13250033060709,43.4251877784729,43.17600028991699,41.310001373291016,41.310001373291016,41.310001373291016,41.310001373291016,41.310001373291016,121843000.0,0,11
57,2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.72760391235352,134768000,AAPL,36.61624215449017,-0.2720434284833359,-0.0294417581066442,42.997750473022464,42.67087516784668,42.97600034077962,43.325000286102295,43.20865028381348,40.73500061035156,40.73500061035156,40.73500061035156,40.73500061035156,40.73500061035156,123956360.0,0,10
58,2018-04-25,40.65499877929688,41.35499954223633,40.602500915527344,40.91249847412109,38.89634704589844,113528400,AAPL,35.6627820737137,-0.3824589687656683,-0.100045200238449,42.77800025939941,42.6122501373291,42.84000027974447,43.23287525177002,43.21335021972656,40.91249847412109,40.91249847412109,40.91249847412109,40.91249847412109,40.91249847412109,126336560.0,0,9
59,2018-04-26,41.02999877929688,41.432498931884766,40.84249877929688,41.05500030517578,39.031829833984375,111852000,AAPL,42.587305730475165,-0.4532406964951505,-0.1706842994897893,42.53000030517578,42.58400020599365,42.72150026957194,43.14600028991699,43.21275024414062,42.73304182688396,41.05500030517578,41.05500030517578,41.05500030517578,41.05500030517578,128366040.0,0,8
60,2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.58023452758789,142623200,AAPL,36.337932905540576,-0.5414229461105933,-0.2448320288139501,42.219750595092776,42.51575031280517,42.58541704813639,43.06675033569336,43.18750030517578,42.71175022125245,40.58000183105469,40.58000183105469,40.58000183105469,40.58000183105469,132578640.0,0,7
61,2018-04-30,40.532501220703125,41.81499862670898,40.459999084472656,41.31499862670898,39.27901458740234,169709600,AAPL,35.74739530738884,-0.5457093181376038,-0.3050074866786809,41.9557502746582,42.49800033569336,42.47908363342285,42.99831275939941,43.14885025024414,42.70125020345052,41.31499862670898,41.31499862670898,41.31499862670898,41.31499862670898,140918240.0,0,4
62,2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.191707611083984,214277600,AAPL,44.62331519571143,-0.4662672493573225,-0.3372594392144092,41.727250289917,42.5068754196167,42.4274169921875,42.95006275177002,43.13220031738281,42.73708356221517,42.275001525878906,42.275001525878906,42.275001525878906,42.275001525878906,151703840.0,0,6
63,2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.96718215942383,266157600,AAPL,53.29895168851357,-0.2497383420726251,-0.3197552197860524,41.6955005645752,42.56887550354004,42.43850034077962,42.94943780899048,43.155800323486325,42.82075023651123,44.14250183105469,44.14250183105469,44.14250183105469,44.14250183105469,170017800.0,0,84
64,2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.04323196411133,136272800,AAPL,52.95405334566502,-0.0708655576578323,-0.2699772873604084,41.79775047302246,42.62000045776367,42.48533363342285,42.96106281280517,43.18490028381348,42.87850023905436,44.22249984741211,44.22249984741211,44.22249984741211,44.22249984741211,169721560.0,0,83
65,2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.69272613525391,224805200,AAPL,59.44352357593292,0.2084891290502639,-0.1742840040782739,42.25050048828125,42.813125419616696,42.61016693115234,43.00412530899048,43.24155029296875,42.97970860799153,45.95750045776367,45.95750045776367,45.95750045776367,45.95750045776367,166005640.0,0,90
66,2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.00884628295898,169805600,AAPL,58.37366831773296,0.4515050696368945,-0.0491261893352402,42.74850044250488,43.002000427246095,42.77866694132487,43.03650035858154,43.289850311279295,43.10475031534831,46.290000915527344,46.290000915527344,46.290000915527344,46.290000915527344,168380000.0,0,87
67,2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.22037887573242,113611200,AAPL,59.81823749050659,0.6545060927432118,0.0916002670804501,43.32625045776367,43.16200046539306,42.88933359781901,43.06356287002564,43.32525032043457,43.22825031280517,46.51250076293945,46.51250076293945,46.51250076293945,46.51250076293945,166264320.0,0,86
68,2018-05-09,46.63750076293945,46.84999847412109,46.30500030517578,46.84000015258789,44.53174591064453,92844800,AAPL,69.11765059444384,0.8322190269124974,0.2397240190468596,43.91900062561035,43.348500442504886,43.04783363342285,43.10975036621094,43.370100326538086,43.33095862070719,46.84000015258789,46.84000015258789,46.84000015258789,46.84000015258789,164195960.0,0,85
69,2018-05-10,46.935001373291016,47.59249877929688,46.91249847412109,47.5099983215332,45.16872787475586,111957200,AAPL,86.10452549347582,1.0154159771101448,0.3948624106595166,44.564500427246095,43.54725036621094,43.244166946411134,43.18225030899048,43.42970031738281,43.43804194132487,42.99467876979283,47.5099983215332,47.5099983215332,47.5099983215332,164206480.0,0,88
70,2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.99693298339844,104848800,AAPL,83.69409125598187,1.1184573410936594,0.5395813967463452,45.22125015258789,43.72050037384033,43.41758359273275,43.24437532424927,43.49765029907226,43.5264586130778,43.070250211443216,47.147499084472656,47.147499084472656,47.147499084472656,160429040.0,0,83
71,2018-05-14,47.25249862670898,47.38249969482422,46.96500015258789,47.03749847412109,44.89196014404297,83115200,AAPL,88.44161077823134,1.177666824402067,0.6671984822774896,45.793500137329104,43.87462520599365,43.59650026957194,43.30768775939941,43.55735023498535,43.58962523142497,43.14300019400461,47.03749847412109,47.03749847412109,47.03749847412109,151769600.0,0,80
72,2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.48395156860352,94780800,AAPL,83.72302954219087,1.1765329224837089,0.7690653703187335,46.22700004577637,43.97712516784668,43.746916961669925,43.37731275558472,43.60545021057129,43.64800027211507,43.23564305986677,46.61000061035156,46.61000061035156,46.61000061035156,139819920.0,0,79
73,2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.89911651611328,76732400,AAPL,84.26776062180508,1.196937415142223,0.8546397792834314,46.51724967956543,44.10637512207031,43.88500022888184,43.45818767547608,43.66300018310547,43.71604188283285,43.34882158551898,47.04499816894531,47.04499816894531,47.04499816894531,120877400.0,0,78
74,2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.61518096923828,69176000,AAPL,86.01464400195135,1.1755515904761396,0.9188221415219732,46.76974983215332,44.28375015258789,44.00325024922689,43.55643768310547,43.722800216674806,43.782375208536784,43.4343930380685,46.747501373291016,46.747501373291016,46.747501373291016,114167720.0,0,77
75,2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.45293045043945,73190800,AAPL,82.90093704015511,1.1318383036183874,0.961425373941256,46.831749725341794,44.54112510681152,44.1526668548584,43.66556262969971,43.76965019226074,43.83991686503092,43.53000019618443,46.57749938964844,46.57749938964844,46.57749938964844,99006280.0,0,76
76,2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.76788711547852,73603200,AAPL,81.43878045547557,1.11101649213456,0.9913435975799167,46.893499755859374,44.82100009918213,44.29916687011719,43.8073751449585,43.80790023803711,43.890458552042645,43.64600023542132,46.907501220703125,46.907501220703125,46.907501220703125,89386040.0,0,73
77,2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.65574645996094,60962800,AAPL,73.56477557938655,1.072668706745631,1.0076086194130598,46.92124977111816,45.12375011444092,44.41508356730143,43.8973126411438,43.83510025024414,43.92458356221517,43.75582166399275,46.790000915527344,46.790000915527344,46.790000915527344,84121200.0,0,72
78,2018-05-23,46.587501525878906,47.125,46.43999862670898,47.09000015258789,44.94205856323242,80233600,AAPL,74.56105613149103,1.0543315638076294,1.016953208291974,46.94624977111816,45.432625198364256,44.54775021870931,44.02243766784668,43.87705024719239,43.9661252339681,43.84742878505162,47.09000015258789,47.09000015258789,47.09000015258789,82860080.0,0,71
79,2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.03749847412109,44.89196014404297,92936000,AAPL,62.99638177132538,1.0237615137784104,1.0183148693892612,46.89899978637696,45.731750106811525,44.66450017293294,44.15787515640259,43.92560020446777,44.0079168955485,43.93246449061802,43.48271889686585,47.03749847412109,47.03749847412109,80957960.0,0,70
80,2018-05-25,47.057498931884766,47.41249847412109,46.91249847412109,47.14500045776367,44.99454879760742,69844000,AAPL,60.87786648547648,0.9967194788178588,1.0139957912749809,46.898749923706056,46.060000038146974,44.77991689046224,44.28787517547608,43.97525024414063,44.06450023651123,44.00821451459612,43.54881267547607,47.14500045776367,47.14500045776367,77457480.0,0,69
